paper_id,venue,section_type,paragraph_index,sentence_index,sentence_text,sentence_function,sentence_skeleton,claim_type,claim_strength,has_citation,has_number,has_figure_reference,has_table_reference,hedging_pattern,punctuation_pattern,transition_pattern
05_TCAD:paper_07,TCAD,Results,,3,IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS 8 DNNs Deployment Memory Controller Remap/Encode Remap/Decode Memory (Emerging NVMs) (a) Auxiliary Bits 0 1 0 1 Original Address Original Data Remaped Address Encoded Data Rotation ...,RESULT,X X X X X X X X X X 8 X X X X X/X X/X X (X X) (a) X X 0 1 0 1 X X X X X X X X X ...,method,low,False,True,False,False,,hyphen_count=1; parentheses_count=4; slash_count=2,SETUP/RESULT
05_TCAD:paper_07,TCAD,Results,,4,Implementation of CRAFT (a) Overall Architecture (b) Remapping and Encoding Logic TABLE I SPECIFICATIONS OF EVALUATED DNNS AND DATASETS Dataset Model Input Dimension Parameters size (MB) Classification Error (%) Precision CIFAR-10 ResNet-18 3x32x32 43 9.31 ...,RESULT,X of X (a) X X (b) X and X X X X X X X X X X X X X X X size (X) X X (,method,low,False,True,False,False,evaluated,hyphen_count=2; parentheses_count=8,SETUP/RESULT
05_TCAD:paper_07,TCAD,Results,,5,Experimental Setup The simulations for stuck-at faults in DNNs are performed by using the Pytoch framework [37].,RESULT,X X X simulations for stuck-at faults in X are performed by using the X framework [37].,descriptive,low,True,True,False,False,,hyphen_count=1,SETUP/RESULT
05_TCAD:paper_07,TCAD,Results,,6,All simulations are performed on an Intel® Xeon® CPU E5-1650 v4 with two Nvidia Titan XP GPUs having 24Gb of RAM.,RESULT,X simulations are performed on an X® X® X X v4 with two X X X X having 24Gb of X.,descriptive,low,False,True,False,False,,hyphen_count=1,SETUP/RESULT
05_TCAD:paper_07,TCAD,Results,,7,Table I lists the specifications of the evaluated DNN models and datasets.,RESULT,X X lists the specifications of the evaluated X models and datasets.,method,low,False,False,False,True,evaluated,,FIGURE/OBSERVATION
05_TCAD:paper_07,TCAD,Results,,8,The proposed fault-tolerance enhancement techniques of the CRAFT architecture are evaluated for various state-of-the-art DNNs using popular datasets.,SETUP,X proposed fault-tolerance enhancement techniques of the X architecture are evaluated for various state-of-the-art X using popular datasets.,method,low,False,False,False,False,evaluated,hyphen_count=4,SETUP/RESULT
05_TCAD:paper_07,TCAD,Results,,9,"The DNN models used in the experiments include ResNet, VGG, MobileNet and Inception.",SETUP,"X X models used in the experiments include X, X, X and X.",descriptive,low,False,False,False,False,,comma_count=2,SETUP/RESULT
05_TCAD:paper_07,TCAD,Results,,10,The two datasets considered are CIFAR-10 and ImageNet.,RESULT,X two datasets considered are X and X.,descriptive,none,False,True,False,False,,hyphen_count=1,SETUP/RESULT
05_TCAD:paper_08,TCAD,Abstract,,1,—Physical Unclonable Function (PUF) has been widely used in the Internet of Things (IoT) as a promising hardware security primitive.,BG,—X X X (X) has been widely used in the X of X (X) as a promising hardware security primitive.,descriptive,low,False,False,False,False,,em_dash_count=1; parentheses_count=4,BG
05_TCAD:paper_08,TCAD,Abstract,,2,"In recent years, PUFs based on resistive random access memory (RRAM) have demonstrated excellent reliability and integration density.",INTERPRET,"X recent years, X based on resistive random access memory (X) have demonstrated excellent reliability and integration density.",causal/generalization,low,False,False,False,False,,parentheses_count=2; comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_08,TCAD,Abstract,,3,"Most previous designs store PUF keys directly in RRAMs, increasing vulnerability to attacks.",INTERPRET,"X previous designs store X keys directly in X, increasing vulnerability to attacks.",method,low,False,False,False,False,,comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_08,TCAD,Abstract,,4,"This paper proposes a dual-mode RRAM PUF, named differential mode and flexible mode, utilizing the difference in switching capability between RRAMs during parallel SET operations as the entropy source.",METHOD,"X paper proposes a dual-mode X X, named differential mode and flexible mode, utilizing the difference in switching capability between X during parallel X operat",method,low,False,False,False,False,,hyphen_count=1; comma_count=2,TASK/METHOD
05_TCAD:paper_08,TCAD,Abstract,,5,"The proposed PUF can reliably reproduce keys between cycles, so a key concealment scheme is used to protect PUF keys from being continuously exposed, improving the security of the RRAM PUF.",INTERPRET,"X proposed X can reliably reproduce keys between cycles, so a key concealment scheme is used to protect X keys from being continuously exposed, improving the se",method,medium,False,False,False,False,can,comma_count=2,SUPPORT/INTERPRET
05_TCAD:paper_08,TCAD,Abstract,,6,The proposed RRAM PUF exhibits high reliability over ±10% VDD and a wide temperature range from -25°C to 125°C through post-processing operations.,RESULT,X proposed X X exhibits high reliability over ±10,method,low,False,True,False,False,,hyphen_count=2,RESULT
05_TCAD:paper_08,TCAD,Abstract,,7,The flexible mode can generate a significant number of keys for highsecurity applications.,INTERPRET,X flexible mode can generate a significant number of keys for highsecurity applications.,descriptive,medium,False,False,False,False,can,,SUPPORT/INTERPRET
05_TCAD:paper_08,TCAD,Abstract,,8,"Since the PUF keys can be concealed, the proposed PUF is compatible with in-memory computing.",INTERPRET,"X the X keys can be concealed, the proposed X is compatible with in-memory computing.",method,medium,False,False,False,False,can,hyphen_count=1; comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_08,TCAD,Abstract,,9,"It can be implemented using the same RRAM array as experimentally validated using a MAGIC operation, thus reducing the hardware overhead.",PROBLEM,"X can be implemented using the same X array as experimentally validated using a X operation, thus reducing the hardware overhead.",method,medium,False,False,False,False,can,comma_count=1,PROBLEM
05_TCAD:paper_08,TCAD,Introduction,,1,"Physical unclonable functions (PUFs) have been considered as a distinctive and essential component within the realm of hardware security [1], [2].",BG,"X unclonable functions (X) have been considered as a distinctive and essential component within the realm of hardware security [1], [2].",limitation,low,True,True,False,False,within,parentheses_count=2; comma_count=1,BG
05_TCAD:paper_08,TCAD,Introduction,,2,PUFs offer a unique advantage by harnessing the inherent physical variations in hardware to generate keys and identifiers.,BG,X offer a unique advantage by harnessing the inherent physical variations in hardware to generate keys and identifiers.,descriptive,low,False,False,False,False,,,BG/CONTEXT
05_TCAD:paper_08,TCAD,Introduction,,3,"This distinctiveness makes PUFs highly resistant to cloning and counterfeiting, providing a robust foundation for secure authentication, key generation, and various cryptographic applications.",BG,"X distinctiveness makes X highly resistant to cloning and counterfeiting, providing a robust foundation for secure authentication, key generation, and various c",descriptive,high,False,False,False,False,,comma_count=3,BG/CONTEXT
05_TCAD:paper_08,TCAD,Introduction,,4,"Conventional PUFs, e.g., Arbiter PUFs [3], [4], ring oscillator (RO) PUFs [5], [6], and SRAM PUFs [7], [8], are based on complementary metal-oxide-semiconductor (CMOS) technology.",INTERPRET,"X X, e.g., X X [3], [4], ring oscillator (X) X [5], [6], and X X [7], [8], are based on complementary metal-oxide-semiconductor (X) technology.",descriptive,low,True,True,False,False,,hyphen_count=2; parentheses_count=4; comma_count=8,SUPPORT/INTERPRET
05_TCAD:paper_08,TCAD,Introduction,,5,"However, the scalability constraints of CMOS technology not only hinder the continual miniaturization of devices but also impose restrictions on reducing the overall area and power consumption.",PROBLEM,"X, however/whereas Y.",descriptive,low,False,False,False,False,,comma_count=1,PROBLEM
05_TCAD:paper_08,TCAD,Introduction,,6,CMOS-based PUFs are susceptible to environmental variations and having reliability concerns J.,INTERPRET,X X are susceptible to environmental variations and having reliability concerns X.,descriptive,low,False,False,False,False,,hyphen_count=1,SUPPORT/INTERPRET
05_TCAD:paper_08,TCAD,Introduction,,12,"Therefore, due to its high density, low power consumption, and excellent scalability, the nanoscale nonvolatile memory, resistive random access memory (RRAM), emerges as a promising alternative [11], [12].",NEED,"X, due to its high density, low power consumption, and excellent scalability, the nanoscale nonvolatile memory, resistive random access memory (X), emerges as a",descriptive,low,True,True,False,False,,parentheses_count=2; comma_count=7,GAP/NEED
05_TCAD:paper_09,TCAD,Abstract,,1,—Resource-constrains are a significant challenge when designing secure IoT devices.,BG,—X are a significant challenge when designing secure X devices.,method,low,False,False,False,False,,hyphen_count=1; em_dash_count=1,BG
05_TCAD:paper_09,TCAD,Abstract,,2,"To address this problem, the Physical Unclonable Function (PUF) has been proposed as a lightweight security primitive capable of hardware fingerprinting.",PROBLEM,"X address this problem, the X X X (X) has been proposed as a lightweight security primitive capable of hardware fingerprinting.",method,low,False,False,False,False,,parentheses_count=2; comma_count=1,PROBLEM
05_TCAD:paper_09,TCAD,Abstract,,3,"PUFs can provide device identification capabilities by exploiting random manufacturing variations, which can be used for authentication with a verifier that identifies a device through challengeresponse interactions with its PUF.",INTERPRET,"X can provide device identification capabilities by exploiting random manufacturing variations, which can be used for authentication with a verifier that identi",descriptive,medium,False,False,False,False,can,comma_count=1,SUPPORT/INTERPRET
05_TCAD:paper_09,TCAD,Abstract,,4,"However, extensive research has shown that PUFs are inherently vulnerable to Machine Learning (ML) modeling attacks.",PROBLEM,"X, however/whereas Y.",measurement,low,False,False,False,False,,parentheses_count=2; comma_count=1,PROBLEM
05_TCAD:paper_09,TCAD,Abstract,,5,Such attacks use challengeresponse samples to train ML algorithms to learn the underlying parameters that define the physical PUF.,INTERPRET,X attacks use challengeresponse samples to train X algorithms to learn the underlying parameters that define the physical X.,limitation,low,False,False,False,False,,,SUPPORT/INTERPRET
